menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-05-26,2026-05-13,0b2a25d9-80c3-47ae-9945-b129bfdc8b30,993,Bang Bang Chicken With Crunchy Rice Salad,414,537,37.4,19.4,3.1,53.0,6.9,5.4,1.62,129,9.1,4.7,0.7,12.8,1.7,1.3,0.39,2,35,full-prep,mild,Global Kitchen,Dairy Free,4.46,27071,True
2026-05-26,2026-05-13,2d82537a-dbda-4b86-8ab0-9831818b23a5,357,Basa À La Meunière,384,241,24.6,2.0,0.7,32.5,2.7,4.3,0.33,62,6.4,0.5,0.2,8.5,0.7,1.1,0.09,1,35,full-prep,no spice,Modern Bistro,Dairy Free; Gluten Free,4.18,17840,True
2026-05-26,2026-05-13,04eddc6a-9948-4f21-b742-dac8e4be0ee1,3078,BBQ Chicken Loaded Cheesy Fries,556,654,42.6,30.5,18.2,55.6,15.5,6.5,1.25,117,7.7,5.5,3.3,10.0,2.8,1.2,0.22,1,40,full-prep,no spice,Takeaway Night,,4.37,11160,True
2026-05-26,2026-05-13,2f819adf-d46f-4e64-ae90-cd898b2b3296,13358,BBQ Pulled Pork With Loaded Potatoes And Creamy Slaw,,754,42.3,45.0,,47.4,,,2.17,,,,,,,,,1,45,full-prep,mild,Gastropub,,4.58,1360,True
2026-05-26,2026-05-13,ffbf7861-a6a0-4c16-a350-3df09b430eac,1620,Beany Chilli With Avocado Salsa And Brown Rice,487,581,17.9,16.9,4.3,81.7,13.4,21.7,2.49,119,3.7,3.5,0.9,16.8,2.8,4.4,0.51,4,45,full-prep,spicy,Fibre Fix,Vegan; Vegetarian; Dairy Free; Gluten Free,4.28,13410,True
2026-05-26,2026-05-13,0c739819-2e20-4053-84cf-9b868b4c24f5,7463,Beef & Mushroom Bolognese With Wholewheat Tortiglioni,435,500,31.1,14.8,6.0,64.7,13.2,11.1,2.11,114,7.1,3.4,1.4,14.9,3.0,2.6,0.48,3,35,full-prep,no spice,Calorie Controlled,,4.32,10737,True
2026-05-26,2026-05-13,12ba215a-c057-4108-8c1d-914949f2c826,4496,"Beef Chilli Con Carne, Sweet Potato & Smashed Avocado",637,639,34.5,29.1,10.9,60.9,18.9,13.6,1.44,100,5.4,4.6,1.7,9.6,3.0,2.1,0.23,5,45,full-prep,spicy,Global Kitchen,Dairy Free; Gluten Free,4.5,1017,True
2026-05-26,2026-05-13,4a80183d-db3f-4c50-ba0b-6403783c01c4,14771,Beef Keema Rice With Lime And Coriander,384,491,31.4,21.8,8.9,40.8,12.8,7.2,1.89,127,8.2,5.7,2.3,10.6,3.3,1.9,0.49,2,30,full-prep,mild,Nutrient Rich,Dairy Free; Gluten Free,4.37,414,True
2026-05-26,2026-05-13,fdd69213-c9b2-4b96-abb6-ff9796cf34dc,8255,Birria-Inspired Pork & Black Bean Bowl With Pitta Chips,428,544,42.8,15.1,5.6,53.7,11.2,15.3,2.43,127,10.0,3.5,1.3,12.5,2.6,3.6,0.57,2,60,full-prep,mild,Fibre Fix,,4.44,439,True
2026-05-26,2026-05-13,f09226ec-fc44-41b2-af61-fe0c21cf1a67,8275,Brazilian-Inspired Spicy Halloumi With Charred Corn Salad,462,489,27.9,25.8,16.8,39.6,17.5,6.6,2.39,105,6.0,5.6,3.6,8.6,3.8,1.4,0.52,3,25,full-prep,spicy,Global Kitchen,Vegetarian; Gluten Free,4.35,2009,True
2026-05-26,2026-05-13,7979ab7a-fe3c-4d87-a8a8-8abf13e5b0ec,7296,"Burmese-Style Fried Sea Bass, Sticky Rice & Pak Choi",390,535,31.9,15.3,3.7,68.4,6.2,3.4,1.78,137,8.2,3.9,1.0,17.5,1.6,0.9,0.45,2,40,full-prep,mild,Ultimate Fakeaway,Dairy Free,4.26,446,True
2026-05-26,2026-05-13,8f98e9e4-68bd-49ac-81f3-d957ea286e09,7671,Butter Chicken Curry Loaded Naan With Minty Cucumber,397,473,39.4,9.2,2.4,55.5,10.0,4.5,1.52,119,9.9,2.3,0.6,14.0,2.5,1.1,0.38,2,20,full-prep,mild,Protein Hit,,4.5,4738,True
2026-05-26,2026-05-13,8b0d4bd6-fb2a-48f4-8ab1-2e4d148adc16,362,Caramelised Onion Burger With Chipotle Mayo,498,804,34.8,43.7,10.5,68.9,13.0,8.8,1.13,161,7.0,8.8,2.1,13.8,2.6,1.8,0.23,2,45,full-prep,mild,Takeaway Night,Dairy Free,4.39,47340,True
2026-05-26,2026-05-13,9cffd932-4cf4-4815-81ba-653e082e54cc,9095,Chana Masala-Inspired Bean Bowl With Coconut & Naan,396,528,21.0,17.0,6.6,68.5,10.3,16.1,2.74,133,5.3,4.3,1.7,17.3,2.6,4.1,0.69,3,25,full-prep,spicy,Fibre Fix,Vegan; Vegetarian; Dairy Free,4.46,481,True
2026-05-26,2026-05-13,85910694-f2a0-4a62-8127-a76d61477c8e,14247,Char Siu Chicken Thigh Caesar Salad,,513,34.9,27.7,,30.7,,,1.44,,,,,,,,,2,25,full-prep,mild,20 minute meals,,0,0,True
2026-05-26,2026-05-13,83f734c9-a15d-421b-a026-960dbd90b617,13117,Cheesy Baked Basa And Pea Greens With Garlic Butter,,412,34.0,9.5,,49.8,,,0.48,,,,,,,,,2,35,full-prep,no spice,Family Kitchen,,4.47,1829,True
2026-05-26,2026-05-13,8ba7b1a6-6ec4-4254-a013-41c3593f95c9,10871,Cheesy Black Bean Enchiladas,,558,23.5,16.6,,71.5,,,2.46,,,,,,,,,3,35,full-prep,mild,Global Kitchen,Vegetarian,4.12,2333,True
2026-05-26,2026-05-13,44a165e7-7535-4170-a0ac-ff8f2514bd95,2043,Cheesy Pepperoni Pasta Bake,365,615,29.1,26.1,15.2,70.4,12.0,7.2,2.02,168,8.0,7.1,4.2,19.3,3.3,2.0,0.55,3,40,full-prep,mild,Modern Bistro,,4.33,43531,True
2026-05-26,2026-05-13,0ecee7e6-88de-4fc8-ab5c-049d6b0dc28a,14738,Chicken & Vegetable Wholewheat Hoisin Noodles,358,393,34.0,10.2,2.0,40.5,18.0,7.0,2.01,109,9.5,2.9,0.6,11.3,5.0,2.0,0.56,2,30,full-prep,no spice,Nutrient Rich,Dairy Free,4.22,302,True
2026-05-26,2026-05-13,8232d498-f706-4929-a1b5-b906d244dd3a,6307,Chicken Katsu Bao Bun Feast With Sesame Rice,549,973,47.4,25.4,10.7,137.1,7.9,8.6,3.34,177,8.6,4.6,2.0,25.0,1.4,1.6,0.61,2,40,full-prep,mild,Ultimate Fakeaway,Dairy Free,4.26,1990,True
2026-05-26,2026-05-13,c4b4a343-350c-4ea9-91dd-e97005b385f3,5809,Chicken Kebab Shop-Style Loaded Chips,445,498,36.7,22.4,6.8,39.1,7.8,5.3,1.43,111,8.3,5.0,1.5,8.8,1.7,1.2,0.32,1,35,full-prep,mild,Takeaway Night,Gluten Free,4.44,3060,True
2026-05-26,2026-05-13,ba002245-e524-47f7-a6bd-72b4083b6efc,6411,Chicken Milanese & Spaghetti Pomodoro,376,640,47.1,8.5,3.5,92.1,10.2,5.1,1.44,170,12.5,2.3,0.9,24.5,2.7,1.4,0.38,2,35,full-prep,no spice,Modern Bistro,,4.21,11639,True
2026-05-26,2026-05-13,7f711d05-390a-43de-9d0c-2b524970b1b9,5882,Chicken Tamarind Curry With Turmeric Rice,329,585,38.6,16.0,10.3,70.1,10.6,5.3,1.93,177,11.7,4.8,3.1,21.3,3.2,1.6,0.59,2,35,full-prep,mild,Global Kitchen,Gluten Free,4.5,6704,True
2026-05-26,2026-05-13,b650f20e-312e-45ea-8fdc-24f6c7c7f45a,15642,Chicken Thigh & Chips With Mixed Salad And Gravy Mayo,,589,32.6,33.9,,41.0,,,1.57,,,,,,,,,2,35,full-prep,no spice,Everyday Favourites,Dairy Free; Gluten Free,0,0,True
2026-05-26,2026-05-13,57af8d77-6ec5-4909-b8b2-25cf223025fe,8434,Chicken Thigh Gyros & Hot Honey Halloumi Greek-Style Feast,,1132,68.4,46.6,,110.3,,,3.63,,,,,,,,,2,45,full-prep,spicy,Ultimate Fakeaway,,4.39,124,True
2026-05-26,2026-05-13,1ee878ad-e1a9-4aa8-a0f6-1115f0818831,1994,Chicken Tikka Masala With Coriander Rice,448,496,39.4,7.3,2.2,67.6,13.5,6.3,1.99,110,8.8,1.6,0.5,15.1,3.0,1.4,0.45,3,40,full-prep,mild,Calorie Controlled,Gluten Free,4.16,13179,True
2026-05-26,2026-05-13,26a7507d-71c2-43ac-91ea-793d28f80834,1552,Chicken Tikka Masala With Rice,390,598,34.2,22.2,9.6,65.0,5.1,3.9,1.33,153,8.8,5.7,2.4,16.6,1.3,1.0,0.34,1,10,full-prep,mild,10-Minute,Gluten Free,4.3,23396,True
2026-05-26,2026-05-13,70fdf51b-1c17-471a-941e-47c2a7ac5d86,15802,Chicken Tikka Masala With Saffron Rice,391,512,29.7,20.3,6.3,47.3,11.3,10.6,2.89,130,7.6,5.2,1.6,12.1,2.9,2.7,0.74,2,7,heat-only,mild,Heat & Eat,,0,0,True
2026-05-26,2026-05-13,3925452b-6fdc-45fa-98f5-e7901f1c0011,3845,Chicken With Creamy Tomato Sauce And Harissa Mash,466,367,33.2,11.9,5.3,33.4,11.7,7.6,1.07,78,7.1,2.6,1.1,7.2,2.5,1.6,0.23,3,30,full-prep,spicy,Global Kitchen,Gluten Free,4,29116,True
2026-05-26,2026-05-13,58a09125-9773-479a-9499-0a59338f82be,15518,"Chicken, Bacon & Red Wine Chasseur With Crushed Potatoes",,439,43.1,13.7,,37.7,,,2.9,,,,,,,,,1,10,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.48,114,True
2026-05-26,2026-05-13,41a277ce-8c92-4238-8342-84413c44655e,14708,"Chicken, Lentil & Walnut Salad With Pesto",370,431,36.4,25.6,3.9,11.8,4.4,6.4,1.01,116,9.8,6.9,1.0,3.2,1.2,1.7,0.27,3,25,full-prep,no spice,Nutrient Rich,Gluten Free,4.14,147,True
2026-05-26,2026-05-13,e617c520-24b8-4cbb-9f4a-ef3e8c362daf,2728,Chorizo & Spinach Conchiglie Pasta Bake,378,825,35.1,40.1,19.5,80.5,9.1,4.5,2.68,218,9.3,10.6,5.2,21.3,2.4,1.2,0.71,2,35,full-prep,no spice,Modern Bistro,,4.37,15408,True
2026-05-26,2026-05-13,42b864e3-431b-4222-9dc6-fbf1a8e0db9b,9097,Coconut Chicken Meatballs & Courgette Curry With Rice,374,544,33.9,15.0,9.7,67.0,7.1,5.6,1.93,145,9.1,4.0,2.6,17.9,1.9,1.5,0.52,2,25,full-prep,mild,20 minute meals,Dairy Free; Gluten Free,4.19,2028,True
2026-05-26,2026-05-13,7e28848a-f04b-4087-a16f-9a0de5465a69,6854,Courgette & Black Pepper Sauce With Fresh Tagliatelle,282,446,18.4,6.2,3.5,78.4,5.2,3.8,1.54,157,6.5,2.2,1.2,27.8,1.9,1.4,0.55,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,4.15,2741,True
2026-05-26,2026-05-13,a4bc0bc6-36f5-41e3-88b7-4e6ff0799761,2697,Creamy Basa & Chip Pie With Peas,424,386,28.7,8.6,4.7,50.8,8.0,8.9,1.68,91,6.8,2.0,1.1,12.0,1.9,2.1,0.4,1,45,full-prep,no spice,Modern Bistro,,4.1,6600,True
2026-05-26,2026-05-13,536351d7-6e96-4500-98a1-326abecb4ed7,1494,Creamy Chicken & Pesto Farfalle With Basil,380,780,47.6,31.5,11.9,81.7,5.8,5.4,2.12,205,12.5,8.3,3.1,21.5,1.5,1.4,0.56,1,25,full-prep,no spice,20 minute meals,,4.31,17156,True
2026-05-26,2026-05-13,cecffa40-54f1-47cb-a53b-ac149548b002,5961,Creamy Chicken Potato-Topped Pie,,433,35.4,11.6,,50.0,,,1.89,,,,,,,,,1,55,full-prep,no spice,Modern Bistro,,4.5,7666,True
2026-05-26,2026-05-13,ea79aa95-8de8-41a0-a04e-764ed40f4363,5174,"Creamy Chicken, Bacon & Mushroom Stew",562,514,42.6,19.3,8.2,44.3,13.8,6.7,2.28,91,7.6,3.4,1.5,7.9,2.5,1.2,0.41,2,10,full-prep,no spice,Gastropub,Gluten Free,4.52,26979,True
2026-05-26,2026-05-13,bd699ab9-9c01-4ae6-81a6-236b64af0ba5,11064,Creamy Chorizo & Butternut Squash Farfalle,,715,25.3,31.7,,87.6,,,2.56,,,,,,,,,1,25,full-prep,mild,20 minute meals,,4.45,863,True
2026-05-26,2026-05-13,015fa285-d628-475c-889c-b70b0b76d6dd,5855,Creamy Corn Conchiglie,257,596,21.0,16.5,9.4,90.7,13.1,7.4,1.9,232,8.2,6.4,3.7,35.3,5.1,2.9,0.74,2,25,full-prep,mild,20 minute meals,Vegetarian,4.43,7812,True
2026-05-26,2026-05-13,a2ca4894-3614-44d6-99ed-04d272bf0db0,6744,Creamy Lemon & Asparagus Sauce With Fresh Tagliatelle,311,561,20.0,17.9,11.0,79.2,5.6,5.0,1.58,180,6.4,5.8,3.5,25.5,1.8,1.6,0.51,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,4.21,5707,True
2026-05-26,2026-05-13,f8acdc7b-7b1e-42b9-b0fc-164df827b360,5606,Creamy Pea & Spinach Gnocchi With Pine Nuts,500,594,19.0,23.6,2.8,77.5,11.3,8.9,2.27,118,3.8,4.7,0.6,15.5,2.3,1.8,0.45,2,10,full-prep,no spice,10-Minute,Vegan; Vegetarian; Dairy Free,4.16,5520,True
2026-05-26,2026-05-13,4250d7a4-21ce-4cb1-81f6-6b00f1b4a951,7979,Creamy Peri Peri Chicken Thigh Fajita Orzo,375,667,42.7,26.3,12.2,64.0,11.0,6.3,1.81,177,11.4,7.0,3.2,17.1,2.9,1.7,0.48,2,10,full-prep,mild,10-Minute,,4.34,2205,True
2026-05-26,2026-05-13,d0d5c7fa-2994-44f9-8249-b3866a90ffa4,2001,"Creamy Pesto, Chicken Thigh & Spinach Spaghetti",333,808,43.5,37.2,12.4,73.3,5.3,3.8,2.56,242,13.1,11.2,3.7,22.0,1.6,1.1,0.77,1,10,full-prep,no spice,10-Minute,,4.28,39231,True
2026-05-26,2026-05-13,5232ca12-b23a-439c-b652-422cee846f92,9400,Creamy Salmon & Chilli Orecchiette With Brown Butter Pine Nuts,,748,38.1,30.3,,78.2,,,1.65,,,,,,,,,1,10,full-prep,spicy,Fine Dine In,,0,0,True
2026-05-26,2026-05-13,122f2a13-49f3-429c-affd-aff046922e02,1806,"Creamy Sausage, Rosemary & Garlic Gnocchi",398,588,29.9,24.8,12.7,63.4,3.8,7.5,2.45,147,7.5,6.2,3.2,15.9,0.9,1.9,0.61,1,30,full-prep,no spice,Modern Bistro,,4.28,12421,True
2026-05-26,2026-05-13,bdafb589-f327-46f2-9970-6849c1a6f938,2100,Creamy Spinach & Tomato Chicken With Crispy Potatoes,471,371,34.1,10.8,5.2,36.7,6.8,5.2,0.87,78,7.3,2.3,1.1,7.8,1.4,1.1,0.18,2,35,full-prep,no spice,Modern Bistro,Gluten Free,4.25,68945,True
2026-05-26,2026-05-13,5985e343-9ab9-4caf-8155-004281281e13,5126,Creamy Tomato & Red Pepper Linguine With Pistachio Crumb,447,731,19.1,28.7,3.9,97.1,17.1,9.3,2.01,163,4.3,6.4,0.9,21.7,3.8,2.1,0.45,2,35,full-prep,no spice,Modern Bistro,Vegan; Vegetarian; Dairy Free,4.04,3594,True
2026-05-26,2026-05-13,c777ca56-d175-4f0f-a9bc-11b7a7b78d79,5442,"Crispy Basa With Potatoes, Peas And Lemon Mayo",526,458,31.2,12.8,1.6,56.6,12.3,10.1,0.19,87,5.9,2.4,0.3,10.8,2.3,1.9,0.04,2,30,full-prep,no spice,Air Fryer,Dairy Free,4.37,3142,True
2026-05-26,2026-05-13,7f04a333-05b7-4713-b7fa-92af7046aa6b,8004,Crispy Chicken Tacos With Red Thai Curry Mayo,376,769,40.2,32.7,5.9,77.8,10.5,5.3,1.76,204,10.7,8.7,1.6,20.7,2.8,1.4,0.47,1,30,full-prep,mild,Takeaway Night,Dairy Free,4.27,2284,True
2026-05-26,2026-05-13,38ff39e3-5bf6-468b-9d90-c4522af05d08,8294,Crispy Gnocchi With Creamy Tarragon Sauce & Asparagus,389,518,19.1,18.2,5.8,70.9,7.8,9.2,2.27,133,4.9,4.7,1.5,18.2,2.0,2.4,0.58,2,25,full-prep,no spice,20 minute meals,Vegetarian,4.27,2012,True
2026-05-26,2026-05-13,930a4607-d730-496d-8211-0835fa3de9c8,12749,Crispy Lemon Basa With Chilli Brown Rice,366,491,30.2,4.7,1.1,81.5,13.0,5.7,2.52,134,8.3,1.3,0.3,22.3,3.5,1.6,0.69,1,50,full-prep,mild,Global Kitchen,Dairy Free,0,0,True
2026-05-26,2026-05-13,9d8b644a-056f-488d-9533-055b2b323b28,437,Crispy Pepper Chicken Thigh With Sticky Hoisin Sauce,352,590,31.8,13.8,3.5,84.5,10.4,4.2,1.75,167,9.0,3.9,1.0,24.0,2.9,1.2,0.49,1,45,full-prep,spicy,Takeaway Night,Dairy Free,4.09,32409,True
2026-05-26,2026-05-13,6f6dde80-0e43-4a7c-921f-dc32e064ac8d,9078,Curried Basa With Gunpowder Potatoes & Green Beans And Mint Chutney,422,295,25.5,5.9,1.2,36.6,7.4,7.4,0.46,69,6.0,1.4,0.3,8.7,1.7,1.8,0.11,2,25,full-prep,spicy,20 minute meals,Dairy Free; Gluten Free,4.24,451,True
2026-05-26,2026-05-13,8bbd8b58-725f-4a48-8a1b-799776de1a3c,2329,Curried Basa With Herb Butter Potatoes,422,263,24.9,3.7,1.0,33.2,4.4,5.5,0.51,62,5.9,0.9,0.2,7.9,1.0,1.3,0.12,2,25,full-prep,mild,20 minute meals,Gluten Free; Dairy Free,4.14,2344,True
2026-05-26,2026-05-13,a45128d5-17f9-4db6-bba6-577b3087c47f,1746,Curried Chicken With Rice And Chunky Salad,529,567,39.9,11.3,2.5,76.2,20.9,6.3,1.78,107,7.6,2.1,0.5,14.4,4.0,1.2,0.34,2,45,full-prep,mild,Takeaway Night,Gluten Free,4.25,3801,True
2026-05-26,2026-05-13,ce8829f8-4d4e-4604-bf3a-e85a320f8fe3,8290,Curried Chickpea Shakshuka With Cumin Butter Naan,456,574,27.6,14.1,3.4,79.9,19.7,11.8,2.5,125,6.1,3.1,0.7,17.5,4.3,2.6,0.55,3,30,full-prep,spicy,Veg Boost,Vegetarian,4.3,930,True
2026-05-26,2026-05-13,6766c679-faf7-4aa6-b628-79eff6e17842,4518,Curried Paneer & Spinach Pasta Bake,352,728,36.8,27.8,17.2,87.8,9.3,6.8,2.53,206,10.5,7.9,4.9,25.0,2.7,1.9,0.72,2,45,full-prep,spicy,Global Kitchen,Vegetarian,4.18,1624,True
2026-05-26,2026-05-13,4a036775-5016-45e0-ae3c-a67e1af62108,14775,Double Cheese Pepperoni Pizza With Garlic & Herb Dip,,800,31.1,41.0,,75.1,,,2.73,,,,,,,,,2,30,full-prep,mild,Classic Fakeaways,,0,0,True
2026-05-26,2026-05-13,f3340a0c-04f1-4fda-9485-a2a3a161f748,2195,"Duck Breast W. Hasselback Potatoes, Caramelised Shallot & Fig Jus",454,522,30.5,26.1,6.8,44.2,12.7,8.4,0.96,114,6.7,5.7,1.5,9.7,2.8,1.8,0.21,1,45,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.39,444,True
2026-05-26,2026-05-13,51958353-e88f-4e7d-ae7e-d89e9a6c23f7,1807,Easy Mushroom Risotto With Crispy Bacon,281,477,20.5,13.8,6.5,65.8,3.7,3.3,2.95,169,7.3,4.9,2.3,23.4,1.3,1.2,1.05,1,35,full-prep,no spice,Modern Bistro,Gluten Free,4.37,48894,True
2026-05-26,2026-05-13,bb2231a1-74bf-4dad-a76c-a48f060213ac,7201,Extra Easy Margherita Pizza With Chilli Oil And Cucumber Salad,354,578,24.5,18.6,8.5,76.0,8.4,6.4,1.54,163,6.9,5.3,2.4,21.5,2.4,1.8,0.43,3,30,full-prep,spicy,Family Kitchen,Vegetarian,4.34,7626,True
2026-05-26,2026-05-13,18ae07a1-381e-4a41-9f08-5157f500a61f,7336,"Fiery Honey, Mozzarella & Veggie ‘Nduja Gnocchi",392,568,23.9,18.2,10.8,76.7,16.8,6.1,2.93,144,6.1,4.7,2.8,19.6,4.3,1.6,0.75,2,10,full-prep,spicy,10-Minute,Vegetarian,4.48,7730,True
2026-05-26,2026-05-13,3e7b5cdc-598b-4725-aa06-51de6e30c0c5,7642,Fragrant Chicken Thigh Massaman With Peanuts & Rice,463,803,36.2,34.7,13.7,85.8,8.2,9.1,2.72,173,7.8,7.5,3.0,18.5,1.8,2.0,0.59,1,10,full-prep,spicy,10-Minute,Dairy Free; Gluten Free,4.2,4228,True
2026-05-26,2026-05-13,f8297281-f321-459a-9bd1-cf77525a9e10,6787,Fresh Tagliatelle With Walnut Pesto & Kale,299,626,24.0,20.8,4.9,84.9,5.6,5.9,1.68,209,8.0,7.0,1.6,28.4,1.9,2.0,0.56,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,3.78,2068,True
2026-05-26,2026-05-13,d249ac08-b873-463f-a2b2-b08c2607b12f,6021,Garlic Bread Hot Dog With Cheesy Rosemary & Truffle Fries,494,773,27.4,38.5,15.4,82.2,14.2,7.0,2.05,156,5.5,7.8,3.1,16.6,2.9,1.4,0.41,2,45,full-prep,no spice,Takeaway Night,,4.47,8330,True
2026-05-26,2026-05-13,0a7641a3-98e3-48bf-b428-0397e8af538f,13116,"Garlic, Chilli & Cream Tortiglioni With Asparagus And Pine Nuts",265,618,21.1,23.3,11.3,84.2,7.9,7.0,1.57,232,8.0,8.8,4.3,31.7,3.0,2.6,0.59,1,25,full-prep,spicy,20 minute meals,Vegetarian,4.49,1646,True
2026-05-26,2026-05-13,4743e635-1d78-44e1-a397-87ec381722b4,4687,Golden Chicken With Balsamic Tomato Sauce And Basil Mash,436,357,33.6,4.2,1.1,48.2,7.4,6.4,0.73,81,7.7,1.0,0.3,11.1,1.7,1.5,0.17,2,40,full-prep,no spice,Modern Bistro,Dairy Free; Gluten Free,4.21,9844,True
2026-05-26,2026-05-13,f62168d8-a56e-4e13-a5c6-aa28cab0a188,16502,Grilled Miso Chicken Thigh With Edamame Salad & Brown Rice,,627,36.1,24.8,,59.5,,,2.28,,,,,,,,,2,25,full-prep,mild,20 minute meals,Dairy Free,0,0,True
2026-05-26,2026-05-13,5e6e613c-203e-4f96-a398-dd6d47ec208f,5088,Halloumi Doner With Sweet Chilli Sauce And Smoky Fries,476,626,30.2,24.1,15.9,74.4,17.8,8.6,2.42,131,6.3,5.1,3.3,15.6,3.7,1.8,0.51,2,35,full-prep,spicy,Takeaway Night,Vegetarian,4.45,10702,True
2026-05-26,2026-05-13,377ca98f-7deb-418d-bda3-3f4ed7846bf6,1084,Herby Chicken Salad With Tomato Dressing & Cheesy Croutons,360,432,40.4,9.6,4.5,44.8,6.4,4.3,0.95,120,11.2,2.7,1.3,12.5,1.8,1.2,0.26,2,35,full-prep,no spice,Modern Bistro,,4.2,1903,True
2026-05-26,2026-05-13,cd065908-2047-42d2-8f44-03ed3a363318,15252,Herby Pork Gnocchi Bolognese,,581,41.9,18.1,,64.3,,,2.2,,,,,,,,,1,10,full-prep,mild,10-Minute,,4.49,608,True
2026-05-26,2026-05-13,0f7ece86-be15-4e77-aed7-e68fb454d0d9,15862,Higgidy Smoked Bacon & Cheddar Quiche With Herby Butter Potatoes,,544,19.9,24.3,,64.5,,,1.51,,,,,,,,,1,25,full-prep,no spice,Semi-Prepped,,0,0,True
